ID	Description	GeneRatio	BgRatio	RichFactor	FoldEnrichment	zScore	pvalue	p.adjust	qvalue	geneID	Count	method
hsa05416	Viral myocarditis	3/19	68/8265	0.0441176470588235	19.1911764705882	7.22999613669956	0.000469733619920304	0.0352300214940228	0.0326341251734106	6444/958/4842	3	KEGG
hsa04010	MAPK signaling pathway	4/19	297/8265	0.0134680134680135	5.85858585858586	4.09320723620839	0.00413013733185779	0.154880149944667	0.143467928369797	1946/777/4137/51347	4	KEGG
hsa04730	Long-term depression	2/19	60/8265	0.0333333333333333	14.5	5.03756184007506	0.00818607111647515	0.204651777911879	0.189572173223635	2890/4842	2	KEGG
hsa05412	Arrhythmogenic right ventricular cardiomyopathy	2/19	86/8265	0.0232558139534884	10.1162790697674	4.07912507984458	0.016314891723517	0.25445892172205	0.235709316963583	6444/4842	2	KEGG
hsa04713	Circadian entrainment	2/19	97/8265	0.0206185567010309	8.96907216494845	3.78953612734419	0.0204740109188438	0.25445892172205	0.235709316963583	2890/4842	2	KEGG
hsa05410	Hypertrophic cardiomyopathy	2/19	99/8265	0.0202020202020202	8.78787878787879	3.74181561021085	0.0212734962617165	0.25445892172205	0.235709316963583	6444/4842	2	KEGG
hsa05414	Dilated cardiomyopathy	2/19	105/8265	0.019047619047619	8.28571428571429	3.60638423377298	0.0237494993607247	0.25445892172205	0.235709316963583	6444/4842	2	KEGG
hsa03265	Virion - Ebolavirus, Lyssavirus and Morbillivirus	1/19	12/8265	0.0833333333333333	36.25	5.86535241263154	0.0272579897200876	0.255543653625822	0.236714121253393	4684	1	KEGG
hsa04514	Cell adhesion molecule (CAM) interaction	2/19	157/8265	0.0127388535031847	5.54140127388535	2.75761176417616	0.0496375112003531	0.266109312548205	0.24650125793939	4684/958	2	KEGG
hsa05010	Alzheimer disease	3/19	372/8265	0.00806451612903226	3.50806451612903	2.37596157018754	0.0513191859471111	0.266109312548205	0.24650125793939	4137/64116/4842	3	KEGG
hsa00220	Arginine biosynthesis	1/19	23/8265	0.0434782608695652	18.9130434782609	4.1292129664343	0.0516248161156977	0.266109312548205	0.24650125793939	4842	1	KEGG
hsa05206	MicroRNAs in cancer	2/19	161/8265	0.0124223602484472	5.40372670807453	2.70853137357509	0.0519254901593928	0.266109312548205	0.24650125793939	1946/27086	2	KEGG
hsa04360	Axon guidance	2/19	182/8265	0.010989010989011	4.78021978021978	2.47523674966843	0.0645442207560964	0.266109312548205	0.24650125793939	2242/1946	2	KEGG
hsa05310	Asthma	1/19	30/8265	0.0333333333333333	14.5	3.55559988598522	0.0668286781084049	0.266109312548205	0.24650125793939	958	1	KEGG
hsa05202	Transcriptional misregulation in cancer	2/19	201/8265	0.00995024875621891	4.32835820895522	2.29299505954623	0.0767719913334619	0.266109312548205	0.24650125793939	958/4221	2	KEGG
hsa00512	Mucin type O-glycan biosynthesis	1/19	36/8265	0.0277777777777778	12.0833333333333	3.19888335136309	0.0796764909290599	0.266109312548205	0.24650125793939	57452	1	KEGG
hsa05330	Allograft rejection	1/19	37/8265	0.027027027027027	11.7567567567568	3.14764219148983	0.0818014328019909	0.266109312548205	0.24650125793939	958	1	KEGG
hsa05340	Primary immunodeficiency	1/19	38/8265	0.0263157894736842	11.4473684210526	3.09833411747131	0.083921726041753	0.266109312548205	0.24650125793939	958	1	KEGG
hsa05022	Pathways of neurodegeneration - multiple diseases	3/19	462/8265	0.00649350649350649	2.82467532467532	1.93743023480045	0.0864508762981851	0.266109312548205	0.24650125793939	2890/4137/4842	3	KEGG
hsa04081	Hormone signaling	2/19	217/8265	0.00921658986175115	4.00921658986175	2.15620287111826	0.087606050789767	0.266109312548205	0.24650125793939	2099/4842	2	KEGG
hsa04216	Ferroptosis	1/19	41/8265	0.024390243902439	10.609756097561	2.96082699775755	0.0902548099264562	0.266109312548205	0.24650125793939	64116	1	KEGG
hsa05033	Nicotine addiction	1/19	41/8265	0.024390243902439	10.609756097561	2.96082699775755	0.0902548099264562	0.266109312548205	0.24650125793939	2890	1	KEGG
hsa05166	Human T-cell leukemia virus 1 infection	2/19	221/8265	0.00904977375565611	3.93665158371041	2.12404062288416	0.0903855504832168	0.266109312548205	0.24650125793939	8379/958	2	KEGG
hsa04930	Type II diabetes mellitus	1/19	46/8265	0.0217391304347826	9.45652173913043	2.76065085966993	0.100717869944533	0.266109312548205	0.24650125793939	777	1	KEGG
hsa00514	Other types of O-glycan biosynthesis	1/19	47/8265	0.0212765957446809	9.25531914893617	2.72426918293179	0.102796755511032	0.266109312548205	0.24650125793939	57452	1	KEGG
hsa04672	Intestinal immune network for IgA production	1/19	48/8265	0.0208333333333333	9.0625	2.6889578359314	0.104871087665484	0.266109312548205	0.24650125793939	958	1	KEGG
hsa00330	Arginine and proline metabolism	1/19	49/8265	0.0204081632653061	8.87755102040816	2.65466264596737	0.106940875828361	0.266109312548205	0.24650125793939	4842	1	KEGG
hsa05144	Malaria	1/19	49/8265	0.0204081632653061	8.87755102040816	2.65466264596737	0.106940875828361	0.266109312548205	0.24650125793939	958	1	KEGG
hsa04961	Endocrine and other factor-regulated calcium reabsorption	1/19	52/8265	0.0192307692307692	8.36538461538462	2.55738715926147	0.113123070297254	0.266109312548205	0.24650125793939	2099	1	KEGG
hsa05320	Autoimmune thyroid disease	1/19	52/8265	0.0192307692307692	8.36538461538462	2.55738715926147	0.113123070297254	0.266109312548205	0.24650125793939	958	1	KEGG
hsa04020	Calcium signaling pathway	2/19	253/8265	0.00790513833992095	3.43873517786561	1.89105744911602	0.113539973353901	0.266109312548205	0.24650125793939	777/4842	2	KEGG
hsa05012	Parkinson disease	2/19	253/8265	0.00790513833992095	3.43873517786561	1.89105744911602	0.113539973353901	0.266109312548205	0.24650125793939	4137/64116	2	KEGG
hsa04720	Long-term potentiation	1/19	67/8265	0.0149253731343284	6.49253731343284	2.16673974535667	0.143430670416913	0.320085547121509	0.296500296280977	2890	1	KEGG
hsa05031	Amphetamine addiction	1/19	69/8265	0.0144927536231884	6.30434782608696	2.12376204332954	0.147396747050306	0.320085547121509	0.296500296280977	2890	1	KEGG
hsa04917	Prolactin signaling pathway	1/19	70/8265	0.0142857142857143	6.21428571428571	2.10290500668672	0.149373255323371	0.320085547121509	0.296500296280977	2099	1	KEGG
hsa04911	Insulin secretion	1/19	86/8265	0.0116279069767442	5.05813953488372	1.81583501641041	0.180413050674387	0.375860522238306	0.348165536389168	27445	1	KEGG
hsa05014	Amyotrophic lateral sclerosis	2/19	351/8265	0.0056980056980057	2.47863247863248	1.35883293975695	0.19199361216413	0.379611901871877	0.351640498576054	2890/4842	2	KEGG
hsa04970	Salivary secretion	1/19	93/8265	0.010752688172043	4.67741935483871	1.71186984697564	0.193652784635966	0.379611901871877	0.351640498576054	4842	1	KEGG
hsa01522	Endocrine resistance	1/19	95/8265	0.0105263157894737	4.57894736842105	1.68405540520576	0.197398188973376	0.379611901871877	0.351640498576054	2099	1	KEGG
hsa04064	NF-kappa B signaling pathway	1/19	104/8265	0.00961538461538462	4.18269230769231	1.56779734516624	0.214049488436704	0.380383375548881	0.352355126824226	958	1	KEGG
hsa04914	Progesterone-mediated oocyte maturation	1/19	104/8265	0.00961538461538462	4.18269230769231	1.56779734516624	0.214049488436704	0.380383375548881	0.352355126824226	8379	1	KEGG
hsa04620	Toll-like receptor signaling pathway	1/19	106/8265	0.00943396226415094	4.10377358490566	1.54374224259905	0.217705067270976	0.380383375548881	0.352355126824226	958	1	KEGG
hsa04350	TGF-beta signaling pathway	1/19	109/8265	0.00917431192660551	3.99082568807339	1.50874565378769	0.223158246988677	0.380383375548881	0.352355126824226	3547	1	KEGG
