score,target.id,target.approvedSymbol,target.biotype,gwas_credible_sets,clingen,geneburden,GWAS.id,L2G,GCST004133,GCST90446794,GCST90446795,FINNGEN_R12_K11_UC_STRICT2,GCST003097_2,GCST005537,GCST000964,GCST010001,GCST90473823,GCST90454275,GCST90044155,GCST90475322,GCST90436337,GCST000527,GCST90479622,GCST90018933,GCST90476067,GCST90129459,FINNGEN_R12_ULCERNAS,GCST90038684,GCST000624,GCST90468152,GCST90480319,GCST000623,GCST000243,FINNGEN_R12_ULCEROTH,GCST000529,GCST001728,GCST001118,GCST001938,GCST000311,GCST008658,GCST90480318,GCST90479621,GCST90018713,GCST90454587,GCST003960,GCST90179177,GWAS.count,name,NCBI.id,list.name,list.count,N.PPI,degree
0.312098188873689,ENSG00000079263,SP140,protein_coding,0.503219227448313,NA,NA,GCST005537,0.82775741815567,NA,NA,NA,NA,NA,0.8277574,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,SP140,11262,GWAS,1,32,0
0.312074416343457,ENSG00000162924,REL,protein_coding,0.509530343968416,NA,NA,GCST90446794,0.796131789684296,NA,0.7961318,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,REL,5966,GWAS,1,328,22
0.311198620580076,ENSG00000143499,SMYD2,protein_coding,0.511898100577702,NA,NA,GCST90479621,0.842033505439758,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.8420335,NA,NA,NA,NA,1,SMYD2,56950,GWAS,1,103,0
0.309994489976191,ENSG00000113719,ERGIC1,protein_coding,0.508397570173654,NA,NA,GCST90446794,0.836275398731232,NA,0.8362754,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,ERGIC1,57222,GWAS,1,24,0
0.309166343064434,ENSG00000237693,IRGM,protein_coding,0.503806014931766,NA,NA,GCST005537,0.791418373584747,NA,NA,NA,NA,NA,0.7914184,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,IRGM,345611,GWAS,1,85,13
0.308721958571174,ENSG00000100376,FAM118A,protein_coding,0.507824179633686,NA,NA,GCST005537,0.835332214832306,NA,NA,NA,NA,NA,0.8353322,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,FAM118A,55007,GWAS,1,27,0
0.308044681014402,ENSG00000116852,KIF21B,protein_coding,0.504780773546496,NA,NA,FINNGEN_R12_K11_UC_STRICT2,0.740508139133453,NA,NA,NA,0.7405081,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,KIF21B,23046,GWAS,1,79,2
0.307732173109648,ENSG00000181915,ADO,protein_coding,0.506196057706957,NA,NA,GCST004133/FINNGEN_R12_K11_UC_STRICT2/GCST005537/FINNGEN_R12_ULCERNAS,0.555253088474274/0.555253088474274/0.552432298660278/0.552432298660278,0.5552531,NA,NA,0.5552531,NA,0.5524323,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5524323,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,ADO,84890,GWAS,1,10,0
0.307024120400647,ENSG00000175309,PHYKPL,protein_coding,0.505031364765288,NA,NA,GCST90446794,0.830738246440887,NA,0.8307382,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,PHYKPL,85007,GWAS,1,69,0
0.306486312305891,ENSG00000230989,HSBP1,protein_coding,0.504146711286851,NA,NA,GCST90480318,0.829283058643341,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.8292831,NA,NA,NA,NA,NA,1,HSBP1,3281,GWAS,1,31,0
0.305007571346409,ENSG00000186766,FOXI2,protein_coding,0.501714294693891,NA,NA,GCST90479622,0.825281918048859,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.8252819,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,FOXI2,399823,GWAS,1,10,0
0.304723819971438,ENSG00000131507,NDFIP1,protein_coding,0.501247545228185,NA,NA,GCST005537,0.824514150619507,NA,NA,NA,NA,NA,0.8245142,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NDFIP1,80762,GWAS,1,30,0
0.304012183594724,ENSG00000169758,TMEM266,protein_coding,0.500076957425248,NA,NA,GCST90480318,0.822588622570038,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.8225886,NA,NA,NA,NA,NA,1,TMEM266,123591,GWAS,1,15,0
