source	target	interaction	weight
RPLP1	RPS10	interacts_with	0.999
RPLP1	ZNF704	interacts_with	0.404
RUNX1	RUNX3	interacts_with	0.98
RUNX1	SH2B3	interacts_with	0.602
RUNX1	SMAD3	interacts_with	0.878
RUNX1	STAT4	interacts_with	0.588
RUNX1	TCF7	interacts_with	0.485
RUNX1	TNFAIP3	interacts_with	0.486
RUNX3	SMAD3	interacts_with	0.954
RUNX3	STAT4	interacts_with	0.487
RUNX3	TCF7	interacts_with	0.84
RUNX3	TEAD3	interacts_with	0.546
SH2B3	TAGAP	interacts_with	0.812
SH2B3	TNFAIP3	interacts_with	0.409
SH2B3	TYK2	interacts_with	0.476
SH2B3	UBASH3A	interacts_with	0.546
SIRPG	UBASH3A	interacts_with	0.609
SMAD3	TNFSF11	interacts_with	0.407
SP140	STAT4	interacts_with	0.413
SPRED2	SPRY4	interacts_with	0.709
STAT4	TNFAIP3	interacts_with	0.657
STAT4	TNFSF4	interacts_with	0.491
STAT4	TNIP1	interacts_with	0.549
STAT4	TRAF1	interacts_with	0.666
STAT4	TYK2	interacts_with	0.973
SYNGR1	SYT1	interacts_with	0.715
TAGAP	TNFAIP3	interacts_with	0.535
TAGAP	UBASH3A	interacts_with	0.447
TAGAP	WDFY4	interacts_with	0.464
TAGAP	ZC3H12C	interacts_with	0.425
TCF7	TEAD3	interacts_with	0.822
TCP11	TCTE1	interacts_with	0.504
TEAD3	VGLL2	interacts_with	0.502
THOC2	ZC3H11A	interacts_with	0.888
TNFAIP3	TNFRSF14	interacts_with	0.701
TNFAIP3	TNFRSF1A	interacts_with	0.998
TNFAIP3	TNFSF4	interacts_with	0.548
TNFAIP3	TNIP1	interacts_with	0.999
TNFAIP3	TRAF1	interacts_with	0.979
TNFAIP3	TRAF3IP2	interacts_with	0.737
TNFAIP3	TYK2	interacts_with	0.492
TNFRSF14	TNFRSF1A	interacts_with	0.753
TNFRSF14	TNFSF11	interacts_with	0.417
TNFRSF14	TNFSF15	interacts_with	0.758
TNFRSF14	TNFSF4	interacts_with	0.733
TNFRSF14	TRAF1	interacts_with	0.847
TNFRSF1A	TNFSF11	interacts_with	0.723
TNFRSF1A	TNFSF15	interacts_with	0.734
TNFRSF1A	TNFSF4	interacts_with	0.7
TNFRSF1A	TNIP1	interacts_with	0.995
TNFRSF1A	TRAF1	interacts_with	0.995
TNFRSF1A	TRAF3IP2	interacts_with	0.489
TNFRSF1A	TYK2	interacts_with	0.404
TNFSF11	TNFSF4	interacts_with	0.44
TNFSF15	TNFSF4	interacts_with	0.613
TNFSF4	TNIP1	interacts_with	0.4
TNIP1	TRAF1	interacts_with	0.619
TNIP1	TRAF3IP2	interacts_with	0.637
TNIP1	TYK2	interacts_with	0.459
TNIP1	ZC3H12C	interacts_with	0.419
TRAF3IP2	TYK2	interacts_with	0.48
ZBED6	ZC3H11A	interacts_with	0.98
