source	target	interaction	weight
SMAD3	TGFBR3	interacts_with	0.562
SMAD3	TNFSF11	interacts_with	0.407
SMAD4	SNIP1	interacts_with	0.692
SMAD4	TGFBR1	interacts_with	0.998
SMAD4	TGFBR3	interacts_with	0.514
SNIP1	TET2	interacts_with	0.782
STAT5B	STAT6	interacts_with	0.923
STAT5B	TBX21	interacts_with	0.727
STAT5B	TET2	interacts_with	0.771
STAT5B	TSLP	interacts_with	0.709
STAT6	TBX21	interacts_with	0.878
STAT6	TNFAIP3	interacts_with	0.415
STAT6	TSLP	interacts_with	0.62
SUOX	TESPA1	interacts_with	0.406
TBX21	TNFSF4	interacts_with	0.479
TBX21	TSLP	interacts_with	0.57
TET2	UHRF2	interacts_with	0.666
TGFBR1	TGFBR3	interacts_with	0.977
TLR1	TLR10	interacts_with	0.989
TLR1	TLR6	interacts_with	0.999
TLR1	TNFAIP3	interacts_with	0.417
TLR1	TNFSF15	interacts_with	0.513
TLR1	TRAF3	interacts_with	0.501
TLR10	TLR6	interacts_with	0.95
TLR10	TRAF3	interacts_with	0.421
TLR6	TRAF3	interacts_with	0.476
TNFAIP3	TNFAIP8	interacts_with	0.451
TNFAIP3	TNFSF4	interacts_with	0.548
TNFAIP3	TRAF1	interacts_with	0.979
TNFAIP3	TRAF3	interacts_with	0.777
TNFRSF11A	TNFSF11	interacts_with	0.999
TNFRSF11A	TRAF1	interacts_with	0.68
TNFRSF11A	TRAF3	interacts_with	0.851
TNFRSF8	TNFSF15	interacts_with	0.599
TNFRSF8	TNFSF4	interacts_with	0.897
TNFRSF8	TNFSF8	interacts_with	0.999
TNFRSF8	TRAF1	interacts_with	0.922
TNFRSF8	TRAF3	interacts_with	0.955
TNFSF11	TNFSF4	interacts_with	0.44
TNFSF11	TNFSF8	interacts_with	0.426
TNFSF11	TRAF3	interacts_with	0.714
TNFSF15	TNFSF4	interacts_with	0.613
TNFSF15	TNFSF8	interacts_with	0.878
TNFSF15	TSLP	interacts_with	0.4
TNFSF4	TNFSF8	interacts_with	0.842
TNFSF4	TSLP	interacts_with	0.817
TPCN2	UNC79	interacts_with	0.411
TRAF1	TRAF3	interacts_with	0.826
TSLP	WDR36	interacts_with	0.707
UHRF2	ZBTB38	interacts_with	0.668
