score,target.id,target.approvedSymbol,target.biotype,gwas_credible_sets,clingen,geneburden,GWAS.id,L2G,GCST000959,GCST009325,GCST90455618,GCST90479727,GCST90480008,GCST001126,GCST90475830,GCST90296432,GCST001445,GCST003984,GCST90270939,GCST004902,GCST002544,FINNGEN_R12_G6_PARKINSON,GCST90275127,GCST90256604,GCST009324,GCST90018894,GCST001430,GCST000855,GCST002353,GCST000772,GCST009373,GCST90476961,GCST003922,GCST009512,GCST000530,GCST000528,GCST90278092,GCST012431,GCST010049,GCST90308590,GCST90320240,GCST90476962,GCST90428733,GCST010991,GCST90270129,GCST90042681,GCST002455,GCST90479726,GCST007198,GCST90651411,GWAS.count,name,NCBI.id,list.name,list.count,N.PPI,degree
0.57471444693367,ENSG00000127419,TMEM175,protein_coding,0.850114125844934,NA,NA,GCST010991/GCST004902/GCST009325/GCST002544/GCST90308590/GCST000959/GCST009324/GCST90455618/GCST012431,0.931128680706024/0.850442290306091/0.850442290306091/0.850442290306091/0.850442290306091/0.848753094673157/0.83771139383316/0.835607469081879/0.832442283630371,0.8487531,0.8504423,0.8356075,NA,NA,NA,NA,NA,NA,NA,NA,0.8504423,0.8504423,NA,NA,NA,0.8377114,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.8324423,NA,0.8504423,NA,NA,NA,0.9311287,NA,NA,NA,NA,NA,NA,6,TMEM175,84286,GWAS,1,30,14
0.570880071276997,ENSG00000109743,BST1,protein_coding,0.898531352507259,NA,NA,GCST003984/GCST90270939/GCST004902/GCST000959/GCST002544/GCST90308590/GCST009325/GCST009324/GCST90275127/GCST000530,0.96295827627182/0.948021709918976/0.940841436386108/0.940841436386108/0.940841436386108/0.926387548446655/0.904847800731659/0.894057035446167/0.80189448595047/0.761227428913116,0.9408414,0.9048478,NA,NA,NA,NA,NA,NA,NA,0.9629583,0.9480217,0.9408414,0.9408414,NA,0.8018945,NA,0.894057,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.7612274,NA,NA,NA,NA,0.9263875,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,BST1,683,GWAS,1,104,1
0.519217980236794,ENSG00000152214,RIT2,protein_coding,0.833290457196953,NA,NA,GCST002544/GCST90308590/GCST004902/GCST001430/GCST010991/GCST003984/GCST009324/GCST90275127/GCST90275127/GCST009325/GCST90275127,0.88259094953537/0.88259094953537/0.88259094953537/0.88259094953537/0.880468308925629/0.880468308925629/0.87951135635376/0.854259431362152/0.851158261299133/0.832182288169861/0.536041557788849,NA,0.8321823,NA,NA,NA,NA,NA,NA,NA,0.8804683,NA,0.8825909,0.8825909,NA,0.5360416,NA,0.8795114,NA,0.8825909,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.8825909,NA,NA,NA,0.8804683,NA,NA,NA,NA,NA,NA,7,RIT2,6014,GWAS,1,47,11
0.516774240600082,ENSG00000136235,GPNMB,protein_coding,0.80771023422958,NA,NA,GCST004902/GCST90308590/GCST002544/GCST009325,0.935575008392334/0.932987809181213/0.903225362300873/0.604122161865234,NA,0.6041222,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.935575,0.9032254,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9329878,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,GPNMB,10457,GWAS,1,74,8
0.50774622668588,ENSG00000130787,HIP1R,protein_coding,0.824689954613749,NA,NA,GCST009324/GCST009325/GCST90308590/GCST90275127,0.957223832607269/0.957223832607269/0.955853343009949/0.785412192344666,NA,0.9572238,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.7854122,NA,0.9572238,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9558533,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,HIP1R,9026,GWAS,1,132,9
0.503157376145807,ENSG00000107295,SH3GL2,protein_coding,0.812837934666732,NA,NA,GCST90275127/GCST010991/GCST90308590/GCST004902/GCST003984/GCST90275127,0.900886058807373/0.892975926399231/0.891856253147125/0.89101779460907/0.841956675052643/0.840360343456268,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.8419567,NA,0.8910178,NA,NA,0.8403603,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.8918563,NA,NA,NA,0.8929759,NA,NA,NA,NA,NA,NA,6,SH3GL2,6456,GWAS,1,196,8
0.502972335223514,ENSG00000178950,GAK,protein_coding,0.674558940519667,NA,NA,GCST90275127/GCST90275127,0.886612117290497/0.582495033740997,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.582495,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,GAK,2580,GWAS,1,221,18
0.500292956531161,ENSG00000198648,STK39,protein_coding,0.804348745738758,NA,NA,GCST90479727/GCST90275127/GCST002544/GCST009325/GCST009324/GCST004902/GCST90308590/GCST010991/GCST000959/GCST90455618/GCST003984,0.851356863975525/0.842046916484833/0.840867936611176/0.836149156093597/0.836149156093597/0.835883021354675/0.83396315574646/0.815988063812256/0.804151892662048/0.738890409469604/0.685646176338196,0.8041519,0.8361492,0.7388904,0.8513569,NA,NA,NA,NA,NA,0.6856462,NA,0.835883,0.8408679,NA,0.8420469,NA,0.8361492,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.8339632,NA,NA,NA,0.8159881,NA,NA,NA,NA,NA,NA,10,STK39,27347,GWAS,1,61,6
0.493081583189703,ENSG00000164733,CTSB,protein_coding,0.767477083752068,NA,NA,GCST004902/GCST90308590/GCST010991,0.93265688419342/0.914906859397888/0.909521341323853,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9326569,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9149069,NA,NA,NA,0.9095213,NA,NA,NA,NA,NA,NA,3,CTSB,1508,GWAS,1,303,4
0.479484400880162,ENSG00000010810,FYN,protein_coding,0.738930672901565,NA,NA,GCST90275127/GCST90308590,0.927848041057587/0.806244969367981,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.927848,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.806245,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,FYN,2534,GWAS,1,500,3
