score,target.id,target.approvedSymbol,target.biotype,gwas_credible_sets,clingen,geneburden,GWAS.id,L2G,GCST90472771,GCST90480460,GCST90480458,GCST90480461,GCST90476186,GCST90476187,GCST90476190,GCST90274859,GCST90014456,GCST90014457,FINNGEN_R12_L12_PSORIASIS,GCST90019017,FINNGEN_R12_PSORI_STRICT,GCST90019016,FINNGEN_R12_L12_PSORI_VULG,GCST000321,GCST000833,GCST90435380,GCST90478800,GCST90476188,GCST90476185,GCST002874,GCST003268,GCST011990,FINNGEN_R12_L12_PSORI_NAS,GCST90436607,GCST90436606,GCST90019015,GCST90436608,GCST002740_3,GCST000836,GCST005527,GCST90565134,GCST90018907,GCST90558097,GCST90473937,GCST90558096,GCST011991,GCST003097_2,GCST000322,GCST005537,GCST90624214,GCST90244705,GCST002738,GCST003269,GCST008479,GCST006036,GCST004346,GCST000834,GCST002889,GCST001473,GCST002740_2,GCST90435379,GCST011109,GWAS.count,name,NCBI.id,list.name,list.count,N.PPI,degree
0.315144321546824,ENSG00000164512,ANKRD55,protein_coding,0.517476582862272,NA,NA,GCST90476186/GCST003097_2,0.680967748165131/0.680967748165131,NA,NA,NA,NA,0.6809677,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6809677,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,ANKRD55,79722,GWAS,1,40,1
0.314598512290775,ENSG00000075426,FOSL2,protein_coding,0.514147274251006,NA,NA,GCST005537,0.845733225345612,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.8457332,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,FOSL2,2355,GWAS,1,127,6
0.311504775118493,ENSG00000095110,NXPE1,protein_coding,0.512401701546134,NA,NA,GCST005537,0.842861890792847,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.8428619,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NXPE1,120400,GWAS,1,7,0
0.310327674884046,ENSG00000162927,PUS10,protein_coding,0.510465461041341,NA,NA,GCST005537,0.791160404682159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.7911604,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,PUS10,150962,GWAS,1,36,2
0.309609077451238,ENSG00000099917,MED15,protein_coding,0.507611613136271,NA,NA,GCST90476190/GCST90480458,0.678748548030853/0.624936044216156,NA,NA,0.624936,NA,NA,NA,0.6787485,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,MED15,51586,GWAS,1,192,3
0.309419450423172,ENSG00000116833,NR5A2,protein_coding,0.505019950583028,NA,NA,GCST005537,0.830719470977783,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.8307195,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NR5A2,2494,GWAS,1,139,1
0.309002824189595,ENSG00000117114,ADGRL2,protein_coding,0.508286182248991,NA,NA,GCST003097_2,0.836092174053192,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.8360922,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,ADGRL2,23266,GWAS,1,263,0
0.308871004592683,ENSG00000136193,SCRN1,protein_coding,0.508069349021541,NA,NA,GCST008479,0.835735499858856,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.8357355,NA,NA,NA,NA,NA,NA,NA,NA,1,SCRN1,9805,GWAS,1,10,0
0.308721958571174,ENSG00000100376,FAM118A,protein_coding,0.507824179633686,NA,NA,GCST005537,0.835332214832306,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.8353322,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,FAM118A,55007,GWAS,1,27,0
0.306461543101808,ENSG00000131507,NDFIP1,protein_coding,0.501247545228185,NA,NA,GCST005537,0.824514150619507,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.8245142,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NDFIP1,80762,GWAS,1,30,0
0.306354575008112,ENSG00000170035,UBE2E3,protein_coding,0.5025621691406,NA,NA,GCST005527,0.826676607131958,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.8266766,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,UBE2E3,10477,GWAS,1,116,0
0.305247450440945,ENSG00000162426,SLC45A1,protein_coding,0.50058905059561,NA,NA,GCST90565134/GCST90472771/FINNGEN_R12_L12_PSORI_VULG/GCST90019017/GCST90019016,0.554388105869293/0.554388105869293/0.550222516059875/0.538417160511017/0.534093618392944,0.5543881,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5384172,NA,0.5340936,0.5502225,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5543881,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,SLC45A1,50651,GWAS,1,36,0
0.304680577680539,ENSG00000146047,H2BC1,protein_coding,0.501176414943178,NA,NA,GCST90019017,0.824397146701813,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.8243971,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,H2BC1,255626,GWAS,1,500,4
