score,target.id,target.approvedSymbol,target.biotype,gwas_credible_sets,clingen,geneburden,GWAS.id,L2G,GCST90446531,GCST90479695,GCST90086088,GCST90475214,FINNGEN_R12_I9_HYPTENSESS,FINNGEN_R12_I9_HYPTENS,GCST007707,GCST90239614,GCST90246081,GCST90475922,GCST90475919,FINNGEN_R12_RX_ANTIHYP,GCST90042702,GCST90692422,GCST90244037,GCST90692421,GCST90436065,GCST90479552,GCST90692031,GCST90692465,GCST90480125,GCST90475490,GCST90480128,GCST90692208,GCST90691703,GCST90473520,GCST90692885,GCST90473522,GCST90692141,GCST90044351,GCST90691959,GCST90693005,GCST90693004,GCST90691960,GCST009685,GCST90086092,GCST90691607,GCST90692758,GCST90309346,GCST90454232,GCST90479553,GCST90475216,GCST90692727,GCST90691637,GCST90042688,GCST90475921,GCST90475918,FINNGEN_R12_O15_HYPTENSPREG,GCST90475213,GCST90281355,GCST90292475,GCST90454233,GCST90077646,GCST90079962,GCST90077645,GCST000849,FINNGEN_R12_I9_HYPTENSRD,GCST90296605,GCST90271318,GCST90269904,GCST90479573,FINNGEN_R12_O15_PREECLAMPS,GCST90269903,GCST90479380,GCST90271316,FINNGEN_R12_O15_PREEC_OR_FETGRO,FINNGEN_R12_O15_GESTAT_HYPERT,FINNGEN_R12_O15_PRE_OR_ECLAMPSIA,FINNGEN_R12_O15_EXIST_HYPERT_COMPLIC,GCST011141,GCST90651186,GCST90271317,GCST90269905,GCST90086157,GCST90475917,GCST90475920,GCST90481223,GCST90475243,GCST90651143,GCST90245819,GCST90651145,GCST002627,GCST006023,GCST90000060,GCST001238,GCST90454231,GCST90475215,GCST90292479,GCST000398,GCST90013478,GCST90225533,GCST90590346,GCST006229,GCST010774,GCST011952,GCST009101,GCST009098,GCST90476611,GCST011953,GCST90480797,GCST90624422,GCST90244659,GCST90000064,GCST90473523,GCST90473521,GCST004388,GCST90296627,GCST90270938,GCST90454264,GWAS.count,name,NCBI.id,list.name,list.count,N.PPI,degree
0.551592034658591,ENSG00000181915,ADO,protein_coding,0.900259817397051,NA,NA,GCST90692465/GCST90692141/GCST90309346/GCST90692885/GCST90691607/GCST90692758/GCST90691703/GCST90473520/GCST90473522/GCST90692208/GCST90044351/FINNGEN_R12_I9_HYPTENS/GCST90446531,0.945315420627594/0.945315420627594/0.93841290473938/0.935225307941437/0.935225307941437/0.935225307941437/0.935225307941437/0.933647930622101/0.933647930622101/0.933647930622101/0.933647930622101/0.845084607601166/0.842527627944946,0.8425276,NA,NA,NA,NA,0.8450846,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9453154,NA,NA,NA,0.9336479,0.9352253,0.9336479,0.9352253,0.9336479,0.9453154,0.9336479,NA,NA,NA,NA,NA,NA,0.9352253,0.9352253,0.9384129,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,ADO,84890,GWAS,1,10,0
0.547725162320039,ENSG00000134259,NGF,protein_coding,0.87799809372789,NA,NA,GCST90077645/GCST90692421/GCST90691960/GCST90693005/GCST90692422/GCST90693004/GCST90691959/GCST90692758/GCST90691607/GCST90044351/GCST90691703/GCST90692885/GCST90692208/GCST90309346/GCST90692465/GCST90692141/GCST90473522/GCST90077646/GCST90079962/GCST90473520/GCST90692208/GCST90692141/GCST90692465/GCST90692465/GCST90692208/GCST90692141/FINNGEN_R12_I9_HYPTENS/GCST90475214/FINNGEN_R12_RX_ANTIHYP,0.898444771766663/0.89663827419281/0.89663827419281/0.89663827419281/0.89663827419281/0.89663827419281/0.89663827419281/0.888193249702454/0.888193249702454/0.884834229946136/0.884834229946136/0.884834229946136/0.872548520565033/0.863466858863831/0.860535442829132/0.860535442829132/0.856205105781555/0.854052424430847/0.854052424430847/0.848354637622833/0.841485977172852/0.841485977172852/0.841485977172852/0.829697847366333/0.829697847366333/0.829697847366333/0.64941018819809/0.562506496906281/0.503522932529449,NA,NA,NA,0.5625065,NA,0.6494102,NA,NA,NA,NA,NA,0.5035229,NA,0.8966383,NA,0.8966383,NA,NA,NA,0.8296978,NA,NA,NA,0.8296978,0.8848342,0.8483546,0.8848342,0.8562051,0.8296978,0.8848342,0.8966383,0.8966383,0.8966383,0.8966383,NA,NA,0.8881932,0.8881932,0.8634669,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.8540524,0.8540524,0.8984448,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,NGF,4803,GWAS,1,433,31
0.542590841069312,ENSG00000184640,SEPTIN9,protein_coding,0.892520732953471,NA,NA,FINNGEN_R12_I9_HYPTENSESS/GCST90691960/GCST90693005/GCST90692141/GCST90692758/FINNGEN_R12_RX_ANTIHYP/GCST90473522/GCST90692208/GCST90692422/GCST90692421/GCST90692885/GCST90693004/GCST90692465/GCST90044351/GCST90691703/GCST90691607/GCST90691959/GCST90473520/FINNGEN_R12_I9_HYPTENS/GCST90475216/GCST90475214,0.924018561840057/0.90974235534668/0.90974235534668/0.90974235534668/0.90974235534668/0.90974235534668/0.90974235534668/0.90974235534668/0.90974235534668/0.90974235534668/0.90974235534668/0.90974235534668/0.90974235534668/0.90974235534668/0.90974235534668/0.90974235534668/0.90974235534668/0.90974235534668/0.90974235534668/0.880665361881256/0.806152760982513,NA,NA,NA,0.8061528,0.9240186,0.9097424,NA,NA,NA,NA,NA,0.9097424,NA,0.9097424,NA,0.9097424,NA,NA,NA,0.9097424,NA,NA,NA,0.9097424,0.9097424,0.9097424,0.9097424,0.9097424,0.9097424,0.9097424,0.9097424,0.9097424,0.9097424,0.9097424,NA,NA,0.9097424,0.9097424,NA,NA,NA,0.8806654,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,SEPTIN9,10801,GWAS,1,99,5
0.542545880027976,ENSG00000139514,SLC7A1,protein_coding,0.887833425048963,NA,NA,GCST90692465/GCST90691703/GCST90692141/GCST90691607/GCST90692885/GCST90692758/GCST90473520/GCST90692208/GCST90044351/GCST90692422/GCST90475214/GCST90475216/GCST90436065/FINNGEN_R12_I9_HYPTENSESS/FINNGEN_R12_RX_ANTIHYP/FINNGEN_R12_I9_HYPTENS/GCST90479553/GCST90473522/GCST90691959/GCST90692421/GCST90693004/GCST90691960/GCST90693005,0.911020040512085/0.911020040512085/0.911020040512085/0.911020040512085/0.911020040512085/0.911020040512085/0.911020040512085/0.911020040512085/0.911020040512085/0.911020040512085/0.907011151313782/0.907011151313782/0.901616156101227/0.900916934013367/0.900916934013367/0.900916934013367/0.887876749038696/0.885034084320068/0.876562058925629/0.876562058925629/0.876562058925629/0.876562058925629/0.876562058925629,NA,NA,NA,0.9070112,0.9009169,0.9009169,NA,NA,NA,NA,NA,0.9009169,NA,0.91102,NA,0.8765621,0.9016162,NA,NA,0.91102,NA,NA,NA,0.91102,0.91102,0.91102,0.91102,0.8850341,0.91102,0.91102,0.8765621,0.8765621,0.8765621,0.8765621,NA,NA,0.91102,0.91102,NA,NA,0.8878767,0.9070112,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,SLC7A1,6541,GWAS,1,74,3
0.542291759643937,ENSG00000115252,PDE1A,protein_coding,0.86683096911055,NA,NA,GCST90475922/FINNGEN_R12_RX_ANTIHYP/GCST90454231/GCST90044351/GCST90692758/GCST90691607/GCST90691703/GCST90692141/GCST90692885/GCST90692465/GCST90473520/GCST90473522/GCST90692208/GCST90475216,0.903912961483002/0.852173626422882/0.847958147525787/0.788222551345825/0.788222551345825/0.788222551345825/0.785381972789764/0.785381972789764/0.785381972789764/0.77353823184967/0.77353823184967/0.77353823184967/0.764313042163849/0.764313042163849,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.903913,NA,0.8521736,NA,NA,NA,NA,NA,NA,NA,0.7735382,NA,NA,NA,0.764313,0.785382,0.7735382,0.785382,0.7735382,0.785382,0.7882226,NA,NA,NA,NA,NA,NA,0.7882226,0.7882226,NA,NA,NA,0.764313,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.8479581,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,PDE1A,5136,GWAS,1,98,12
0.542088780784357,ENSG00000101096,NFATC2,protein_coding,0.877410260006032,NA,NA,GCST90475216/FINNGEN_R12_I9_HYPTENS/GCST90475214/FINNGEN_R12_I9_HYPTENSESS/FINNGEN_R12_RX_ANTIHYP/GCST90473522/GCST90473520/GCST90475215/GCST90692208/GCST90475921/GCST90475918/GCST90475213/GCST90480128/GCST90480125/GCST90479552/GCST90692141/GCST90692885/GCST90691607/GCST90044351/GCST90691703/GCST90692758/GCST90692465/GCST90479553,0.911020040512085/0.911020040512085/0.885034084320068/0.871220171451569/0.858919143676758/0.856790006160736/0.856790006160736/0.854952096939087/0.845649659633636/0.839587211608887/0.839587211608887/0.839587211608887/0.837903082370758/0.837903082370758/0.837903082370758/0.829048275947571/0.827378332614899/0.827378332614899/0.827378332614899/0.827378332614899/0.827378332614899/0.827378332614899/0.817836344242096,NA,NA,NA,0.8850341,0.8712202,0.91102,NA,NA,NA,NA,NA,0.8589191,NA,NA,NA,NA,NA,0.8379031,NA,0.8273783,0.8379031,NA,0.8379031,0.8456497,0.8273783,0.85679,0.8273783,0.85679,0.8290483,0.8273783,NA,NA,NA,NA,NA,NA,0.8273783,0.8273783,NA,NA,0.8178363,0.91102,NA,NA,NA,0.8395872,0.8395872,NA,0.8395872,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.8549521,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,NFATC2,4773,GWAS,1,152,10
0.541791043346749,ENSG00000263001,GTF2I,protein_coding,0.89037766506756,NA,NA,GCST90692422/GCST90692421/GCST90691960/GCST90691607/GCST90691703/GCST90693004/GCST90691959/GCST90693005/GCST90692885/GCST90692758/GCST90473520/GCST90473522/GCST90692208/GCST90692465/GCST90692141,0.931684553623199/0.927785098552704/0.914866745471954/0.914866745471954/0.914866745471954/0.914866745471954/0.914866745471954/0.914866745471954/0.914866745471954/0.914866745471954/0.912787735462189/0.912787735462189/0.822685182094574/0.795774459838867/0.795774459838867,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9316846,NA,0.9277851,NA,NA,NA,0.7957745,NA,NA,NA,0.8226852,0.9148667,0.9127877,0.9148667,0.9127877,0.7957745,NA,0.9148667,0.9148667,0.9148667,0.9148667,NA,NA,0.9148667,0.9148667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,GTF2I,2969,GWAS,1,101,6
0.541085713876683,ENSG00000170262,MRAP,protein_coding,0.88891348624835,NA,NA,GCST90309346/FINNGEN_R12_RX_ANTIHYP/GCST90044351/GCST90692758/GCST90473520/GCST90691703/GCST90473522/GCST90692208/GCST90691607/GCST90692465/GCST90692885/GCST90692141,0.930533826351166/0.930533826351166/0.92455005645752/0.923123836517334/0.923123836517334/0.923123836517334/0.923123836517334/0.923123836517334/0.923123836517334/0.923123836517334/0.923123836517334/0.923123836517334,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9305338,NA,NA,NA,NA,NA,NA,NA,0.9231238,NA,NA,NA,0.9231238,0.9231238,0.9231238,0.9231238,0.9231238,0.9231238,0.9245501,NA,NA,NA,NA,NA,NA,0.9231238,0.9231238,0.9305338,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,MRAP,56246,GWAS,1,21,1
0.540322811684033,ENSG00000221818,EBF2,protein_coding,0.888182066035581,NA,NA,GCST90691607/GCST90691703/GCST90692758/GCST90692885/FINNGEN_R12_RX_ANTIHYP/GCST90692208/FINNGEN_R12_I9_HYPTENSESS/FINNGEN_R12_I9_HYPTENS/GCST90044351/GCST90692465/GCST90692141/GCST90473522/GCST90309346/GCST90446531/GCST90475922/GCST90473520/GCST90475922/GCST90475919,0.914520263671875/0.914520263671875/0.914520263671875/0.914520263671875/0.913434088230133/0.907859802246094/0.906747460365295/0.901586055755615/0.884975612163544/0.884975612163544/0.883804023265839/0.88107043504715/0.875666439533234/0.875666439533234/0.872768998146057/0.872768998146057/0.608565747737885/0.596129059791565,0.8756664,NA,NA,NA,0.9067475,0.9015861,NA,NA,NA,0.6085657,0.5961291,0.9134341,NA,NA,NA,NA,NA,NA,NA,0.8849756,NA,NA,NA,0.9078598,0.9145203,0.872769,0.9145203,0.8810704,0.883804,0.8849756,NA,NA,NA,NA,NA,NA,0.9145203,0.9145203,0.8756664,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,EBF2,64641,GWAS,1,39,4
0.539843671022398,ENSG00000053900,ANAPC4,protein_coding,0.888001846827439,NA,NA,GCST90692141/FINNGEN_R12_I9_HYPTENS/GCST90692758/GCST90691607/GCST90473522/GCST90691703/GCST90692885/GCST90692208/GCST90692465,0.945603847503662/0.945603847503662/0.926885426044464/0.926885426044464/0.919049143791199/0.909384369850159/0.909384369850159/0.909384369850159/0.909384369850159,NA,NA,NA,NA,NA,0.9456038,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9093844,NA,NA,NA,0.9093844,0.9093844,NA,0.9093844,0.9190491,0.9456038,NA,NA,NA,NA,NA,NA,NA,0.9268854,0.9268854,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,ANAPC4,29945,GWAS,1,192,12
0.539472503293001,ENSG00000113389,NPR3,protein_coding,0.873733719628745,NA,NA,GCST90692422/GCST90692141/GCST90692421/GCST90692208/GCST90692465/GCST90044351/GCST90309346/GCST90693005/GCST90691960/GCST90042688/GCST90436065/GCST90475216/GCST90475922/GCST90691607/GCST90692758/GCST90691703/GCST90693004/GCST90691959/GCST90044351/GCST90692421/GCST90692885/GCST90692422/GCST90446531/GCST90693005/GCST90691960/GCST90692141/GCST90692208/GCST90692465/GCST90473520/GCST90473522/GCST90309346/GCST90436065/GCST90475216/FINNGEN_R12_O15_EXIST_HYPERT_COMPLIC/GCST90475214/GCST009685/GCST90271317/GCST90480125/GCST90480128/FINNGEN_R12_O15_HYPTENSPREG/GCST90479553/FINNGEN_R12_I9_HYPTENS/GCST90479552/FINNGEN_R12_I9_HYPTENSESS/GCST90454232/FINNGEN_R12_O15_GESTAT_HYPERT/GCST90269904/GCST90269904/GCST90042702/FINNGEN_R12_RX_ANTIHYP/GCST90475922/GCST001238/GCST90692208/GCST90475919,0.887657999992371/0.887657999992371/0.887657999992371/0.887657999992371/0.887657999992371/0.887657999992371/0.883118271827698/0.864659130573273/0.864659130573273/0.863770306110382/0.860732793807983/0.856481611728668/0.856481611728668/0.800579011440277/0.800579011440277/0.787766337394714/0.787766337394714/0.787766337394714/0.787766337394714/0.787766337394714/0.787766337394714/0.787766337394714/0.786735773086548/0.779793620109558/0.779793620109558/0.77904748916626/0.77904748916626/0.77904748916626/0.778668761253357/0.778668761253357/0.778668761253357/0.770453810691833/0.765469551086426/0.75961172580719/0.739942073822021/0.739638984203339/0.728148281574249/0.727407693862915/0.727407693862915/0.724412262439728/0.724412262439728/0.724412262439728/0.724412262439728/0.724412262439728/0.724412262439728/0.724412262439728/0.724412262439728/0.724412262439728/0.721509099006653/0.702328979969025/0.685682117938995/0.682181596755981/0.676503360271454/0.672273516654968,0.7867358,NA,NA,0.7399421,0.7244123,0.7244123,NA,NA,NA,0.6856821,0.6722735,0.702329,0.7215091,0.7877663,NA,0.7877663,0.7704538,0.7244123,NA,0.7790475,0.7274077,NA,0.7274077,0.6765034,0.7877663,0.7786688,0.7877663,0.7786688,0.7790475,0.7877663,0.7877663,0.7797936,0.7877663,0.7797936,0.739639,NA,0.800579,0.800579,0.7786688,0.7244123,0.7244123,0.7654696,NA,NA,0.8637703,NA,NA,0.7244123,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.7244123,NA,NA,NA,NA,NA,NA,0.7244123,NA,0.7596117,NA,NA,0.7281483,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6821816,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26,NPR3,4883,GWAS,1,38,7
0.538337824561091,ENSG00000205189,ZBTB10,protein_coding,0.885524843742183,NA,NA,GCST90292475/GCST90000060/GCST90480125/GCST90480128/GCST90691607/GCST90692758/GCST90475922/GCST90475919/GCST90473522/GCST90479553/GCST90044351/GCST90309346/GCST90691703/GCST90692885/GCST90692208/GCST90692465/GCST90692141/GCST90692141/GCST90473520/GCST90475216/GCST90475214/GCST90692465,0.924310564994812/0.924310564994812/0.868460178375244/0.864756882190704/0.86170220375061/0.86170220375061/0.860602259635925/0.860602259635925/0.854651749134064/0.853366672992706/0.852887809276581/0.844585120677948/0.844585120677948/0.844585120677948/0.844585120677948/0.829749345779419/0.823265254497528/0.822459161281586/0.805539190769196/0.800643503665924/0.790078938007355/0.75674569606781,NA,NA,NA,0.7900789,NA,NA,NA,NA,NA,0.8606023,0.8606023,NA,NA,NA,NA,NA,NA,NA,NA,0.7567457,0.8684602,NA,0.8647569,0.8445851,0.8445851,0.8055392,0.8445851,0.8546517,0.8224592,0.8528878,NA,NA,NA,NA,NA,NA,0.8617022,0.8617022,0.8445851,NA,0.8533667,0.8006435,NA,NA,NA,NA,NA,NA,NA,NA,0.9243106,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9243106,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16,ZBTB10,65986,GWAS,1,13,1
0.537612589612726,ENSG00000189184,PCDH18,protein_coding,0.883116025726237,NA,NA,GCST90436065/GCST90044351/GCST90692465/GCST90692141/GCST90475214/GCST90692208/GCST90292479/GCST90473520/GCST90480128/GCST90691607/GCST90480125/GCST90692758/GCST90691959/GCST90473522/GCST90691703/GCST90692885/GCST90692422/GCST90693005/GCST90691960/GCST90693004/GCST90692421/GCST90475216/FINNGEN_R12_I9_HYPTENS/GCST90475922/GCST90479553/GCST90475919/GCST90479552,0.902733445167542/0.898832321166992/0.898041248321533/0.898041248321533/0.890227079391479/0.880802690982819/0.879726946353912/0.874723315238953/0.874723315238953/0.874723315238953/0.874723315238953/0.874723315238953/0.874723315238953/0.874723315238953/0.871938288211823/0.871938288211823/0.869055092334747/0.869055092334747/0.869055092334747/0.869055092334747/0.862027704715729/0.848794221878052/0.845472931861877/0.842530369758606/0.842101633548737/0.842101633548737/0.842101633548737,NA,NA,NA,0.8902271,NA,0.8454729,NA,NA,NA,0.8425304,0.8421016,NA,NA,0.8690551,NA,0.8620277,0.9027334,0.8421016,NA,0.8980412,0.8747233,NA,0.8747233,0.8808027,0.8719383,0.8747233,0.8719383,0.8747233,0.8980412,0.8988323,0.8747233,0.8690551,0.8690551,0.8690551,NA,NA,0.8747233,0.8747233,NA,NA,0.8421016,0.8487942,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.8797269,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14,PCDH18,54510,GWAS,1,14,2
0.536111861277389,ENSG00000165995,CACNB2,protein_coding,0.872672571592564,NA,NA,GCST90692465/GCST90692758/GCST90691607/GCST90044351/GCST90475921/GCST90475918/GCST90692208/GCST90692885/GCST90691703/GCST90475919/GCST90475922/GCST90475214/GCST90475216/GCST90692141/FINNGEN_R12_I9_HYPTENSESS/FINNGEN_R12_I9_HYPTENS/GCST90480125/GCST90480128/GCST90693005/GCST90692422/GCST90691960/GCST90691959/GCST90693004/GCST90692421/FINNGEN_R12_RX_ANTIHYP/GCST90475919/GCST90475922/GCST90475214/GCST90475214/GCST90475216/GCST90479553/GCST90692141/GCST90473522/GCST90473520/GCST009685/GCST90446531/GCST90692758/GCST90691703/FINNGEN_R12_RX_ANTIHYP/GCST90691607/GCST90692465/GCST90044351/GCST90692208/GCST90692885,0.888176918029785/0.886590957641602/0.886590957641602/0.884531080722809/0.88259094953537/0.88259094953537/0.876501441001892/0.874284327030182/0.874284327030182/0.870124161243439/0.869730591773987/0.869730591773987/0.869730591773987/0.865779638290405/0.861664235591888/0.861664235591888/0.851158261299133/0.851158261299133/0.848613977432251/0.848613977432251/0.848613977432251/0.845984220504761/0.845984220504761/0.837967038154602/0.814789056777954/0.596361041069031/0.596361041069031/0.568036317825317/0.568036317825317/0.568036317825317/0.529106974601746/0.52170729637146/0.52170729637146/0.52170729637146/0.519128143787384/0.519128143787384/0.501115143299103/0.501115143299103/0.501115143299103/0.501115143299103/0.501115143299103/0.501115143299103/0.501115143299103/0.501115143299103,0.5191281,NA,NA,0.5680363,0.8616642,0.8616642,NA,NA,NA,0.596361,0.596361,0.5011151,NA,0.848614,NA,0.837967,NA,NA,NA,0.5011151,0.8511583,NA,0.8511583,0.5011151,0.5011151,0.5217073,0.5011151,0.5217073,0.5217073,0.5011151,0.8459842,0.848614,0.8459842,0.848614,0.5191281,NA,0.5011151,0.5011151,NA,NA,0.529107,0.5680363,NA,NA,NA,0.8825909,0.8825909,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21,CACNB2,783,GWAS,1,181,15
0.535215916630418,ENSG00000171132,PRKCE,protein_coding,0.874374573619009,NA,NA,GCST90480128/GCST90480125/GCST90475922/GCST90475919/FINNGEN_R12_I9_HYPTENS/FINNGEN_R12_I9_HYPTENSESS/GCST90475214/GCST90454233,0.944494783878326/0.943419516086578/0.943056046962738/0.943056046962738/0.859040021896362/0.859040021896362/0.789746999740601/0.693578064441681,NA,NA,NA,0.789747,0.85904,0.85904,NA,NA,NA,0.943056,0.943056,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9434195,NA,0.9444948,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6935781,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,PRKCE,5581,GWAS,1,142,8
