score,target.id,target.approvedSymbol,target.biotype,gwas_credible_sets,clingen,geneburden,GWAS.id,L2G,GCST90239776,GCST004045,GCST90455657,GCST90475983,GCST90274223,GCST90162626,GCST90399714,GCST90480182,GCST009541,GCST90475981,GCST90473575,GCST90085925,GCST90475200,GCST90479544,GCST90399713,GCST90479545,GCST90475201,GCST90475982,GCST90480181,GCST90480184,GCST90668077,FINNGEN_R12_I9_HEARTFAIL_AND_OVERWEIGHT,FINNGEN_R12_I9_HEARTFAIL,GCST90399716,GCST90018806,GCST90668076,GCST004044,GCST90473547,GCST90043962,GCST90480183,GCST90477878,GCST90475984,GCST90480140,GCST90477961,GCST90477955,GCST90018586,GCST90436127,GCST90399715,GCST90399712,GCST90480139,GCST90477957,GWAS.count,name,NCBI.id,list.name,list.count,N.PPI,degree
0.403776861655436,ENSG00000162407,PLPP3,protein_coding,0.660306718558894,NA,NA,GCST90668076/GCST90668077/GCST90455657,0.805505454540253/0.785590589046478/0.758261799812317,NA,NA,0.7582618,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.7855906,NA,NA,NA,NA,0.8055055,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,PLPP3,8613,GWAS,1,100,3
0.402071779615867,ENSG00000148120,AOPEP,protein_coding,0.642274575114775,NA,NA,GCST90668076/GCST90018586/GCST90018806/GCST90455657/GCST90475981,0.797484576702118/0.572433114051819/0.572433114051819/0.512651979923248/0.506390571594238,NA,NA,0.512652,NA,NA,NA,NA,NA,NA,0.5063906,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5724331,0.7974846,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5724331,NA,NA,NA,NA,NA,4,AOPEP,84909,GWAS,1,27,4
0.39984284137392,ENSG00000067208,EVI5,protein_coding,0.657711112752937,NA,NA,GCST90475200/GCST90455657/GCST90475981,0.797796070575714/0.756595551967621/0.754781544208527,NA,NA,0.7565956,NA,NA,NA,NA,NA,NA,0.7547815,NA,NA,0.7977961,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,EVI5,7813,GWAS,1,50,0
0.398482716650188,ENSG00000053900,ANAPC4,protein_coding,0.655473810860888,NA,NA,GCST90455657/GCST90475982,0.945603847503662/0.530403196811676,NA,NA,0.9456038,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5304032,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,ANAPC4,29945,GWAS,1,192,1
0.396002515845177,ENSG00000175445,LPL,protein_coding,0.645521176390269,NA,NA,GCST90455657/GCST90668077,0.858555138111115/0.713193833827972,NA,NA,0.8585551,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.7131938,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,LPL,4023,GWAS,1,274,13
0.393669428443769,ENSG00000171634,BPTF,protein_coding,0.647556317249231,NA,NA,GCST90274223/GCST90480181/GCST90480184/GCST90475981/GCST90475982/GCST90455657/GCST90475983,0.737521111965179/0.654669165611267/0.635588943958282/0.629696309566498/0.626695334911346/0.613542139530182/0.583340287208557,NA,NA,0.6135421,0.5833403,0.7375211,NA,NA,NA,NA,0.6296963,NA,NA,NA,NA,NA,NA,NA,0.6266953,0.6546692,0.6355889,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,BPTF,2186,GWAS,1,154,0
0.392773637575927,ENSG00000118526,TCF21,protein_coding,0.645474878494198,NA,NA,GCST90479545/GCST90668077,0.802966594696045/0.801663458347321,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.8029666,NA,NA,NA,NA,0.8016635,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,TCF21,6943,GWAS,1,53,5
0.391988492256527,ENSG00000099282,TSPAN15,protein_coding,0.644791304859917,NA,NA,GCST90473547/GCST90043962,0.849532544612885/0.844400763511658,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.8495325,0.8444008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,TSPAN15,23555,GWAS,1,27,1
0.388843784787635,ENSG00000158445,KCNB1,protein_coding,0.634831044829791,NA,NA,GCST90399713/GCST90399714,0.835399091243744/0.835399091243744,NA,NA,NA,NA,NA,NA,0.8353991,NA,NA,NA,NA,NA,NA,NA,0.8353991,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,KCNB1,3745,GWAS,1,248,2
0.388761952089454,ENSG00000136379,ABHD17C,protein_coding,0.639483891286284,NA,NA,GCST90668077/GCST90455657,0.843561053276062/0.833365559577942,NA,NA,0.8333656,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.8435611,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,ABHD17C,58489,GWAS,1,18,0
0.388216096825099,ENSG00000101665,SMAD7,protein_coding,0.628762269063884,NA,NA,GCST90668077,0.918388783931732,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9183888,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,SMAD7,4092,GWAS,1,219,5
0.387728930964629,ENSG00000263001,GTF2I,protein_coding,0.637784649976446,NA,NA,GCST90162626/GCST90274223,0.865444839000702/0.686239719390869,NA,NA,NA,NA,0.6862397,0.8654448,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,GTF2I,2969,GWAS,1,101,1
0.38663058957614,ENSG00000118655,DCLRE1B,protein_coding,0.63597796179285,NA,NA,GCST90475982,0.943326592445374,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9433266,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,DCLRE1B,64858,GWAS,1,100,0
0.386622044079992,ENSG00000082684,SEMA5B,protein_coding,0.635052008904154,NA,NA,GCST004044/GCST004045,0.835928380489349/0.834735810756683,NA,0.8347358,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.8359284,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,SEMA5B,54437,GWAS,1,20,0
0.386404299164594,ENSG00000096968,JAK2,protein_coding,0.632975606091224,NA,NA,GCST90473575/GCST90473547,0.832957446575165/0.832957446575165,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.8329574,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.8329574,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,JAK2,3717,GWAS,1,500,6
0.384267138728958,ENSG00000082175,PGR,protein_coding,0.630958837851167,NA,NA,GCST90475981/GCST90455657,0.833822667598724/0.816226840019226,NA,NA,0.8162268,NA,NA,NA,NA,NA,NA,0.8338227,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,PGR,5241,GWAS,1,357,2
0.383364126278677,ENSG00000134222,PSRC1,protein_coding,0.630604877701213,NA,NA,GCST009541/GCST90668077/GCST90274223/GCST004045/GCST90475981/GCST90475982/GCST90455657,0.700073480606079/0.694442749023438/0.642248809337616/0.619157552719116/0.612014412879944/0.605817675590515/0.600044250488281,NA,0.6191576,0.6000443,NA,0.6422488,NA,NA,NA,0.7000735,0.6120144,NA,NA,NA,NA,NA,NA,NA,0.6058177,NA,NA,0.6944427,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,PSRC1,84722,GWAS,1,81,11
0.380402441298581,ENSG00000272391,POM121C,protein_coding,0.625733130798882,NA,NA,GCST90274223,0.914316117763519,NA,NA,NA,NA,0.9143161,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,POM121C,100101267,GWAS,1,172,0
0.378352880090176,ENSG00000164093,PITX2,protein_coding,0.617108510078977,NA,NA,GCST90399713/GCST009541/GCST90480181/GCST90475981/GCST90475982/GCST90480184/GCST90274223/GCST90480182/GCST90436127/GCST90399714/FINNGEN_R12_I9_HEARTFAIL_AND_OVERWEIGHT/GCST90473575/GCST90018806/GCST90239776/GCST90399715/GCST90399716/GCST90399712/GCST90455657/FINNGEN_R12_I9_HEARTFAIL/GCST90162626/GCST009541/GCST90399713/GCST009541,0.565573871135712/0.557455778121948/0.556052446365356/0.550641417503357/0.550641417503357/0.545806646347046/0.545340180397034/0.543691158294678/0.543691158294678/0.538844227790833/0.538844227790833/0.538844227790833/0.538844227790833/0.538844227790833/0.538844227790833/0.537286579608917/0.537286579608917/0.532430112361908/0.532430112361908/0.532430112361908/0.530396044254303/0.530396044254303/0.515298545360565,0.5388442,NA,0.5324301,NA,0.5453402,0.5324301,0.5388442,0.5436912,0.5152985,0.5506414,0.5388442,NA,NA,NA,0.530396,NA,NA,0.5506414,0.5560524,0.5458066,NA,0.5388442,0.5324301,0.5372866,0.5388442,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5436912,0.5388442,0.5372866,NA,NA,12,PITX2,5308,GWAS,1,140,9
0.376395378943407,ENSG00000149084,HSD17B12,protein_coding,0.619141817493294,NA,NA,GCST90475981/GCST90455657,0.806332230567932/0.680364847183228,NA,NA,0.6803648,NA,NA,NA,NA,NA,NA,0.8063322,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,HSD17B12,51144,GWAS,1,130,0
0.375058852602463,ENSG00000145349,CAMK2D,protein_coding,0.61099421918834,NA,NA,GCST90455657/GCST90274223,0.818023681640625/0.748061656951904,NA,NA,0.8180237,NA,0.7480617,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,CAMK2D,817,GWAS,1,131,3
0.374959114701887,ENSG00000169174,PCSK9,protein_coding,0.579701169573971,NA,NA,GCST90668077,0.953564405441284,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9535644,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,PCSK9,255738,GWAS,1,156,16
0.374788809723647,ENSG00000113742,CPEB4,protein_coding,0.615891202320961,NA,NA,GCST90668077/GCST90455657,0.82521116733551/0.751532375812531,NA,NA,0.7515324,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.8252112,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,CPEB4,80315,GWAS,1,51,0
0.373984257140731,ENSG00000141431,ASXL3,protein_coding,0.615175705211849,NA,NA,GCST90455657/GCST90480139,0.813349366188049/0.79427182674408,NA,NA,0.8133494,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.7942718,NA,2,ASXL3,80816,GWAS,1,64,0
0.371614563556222,ENSG00000173641,HSPB7,protein_coding,0.604679920295972,NA,NA,GCST90162626/GCST90477961/GCST90239776/GCST90480182/GCST90480184/GCST90480181/GCST90455657,0.668997824192047/0.665721535682678/0.55656510591507/0.537329018115997/0.537329018115997/0.537329018115997/0.523975551128387,0.5565651,NA,0.5239756,NA,NA,0.6689978,NA,0.537329,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.537329,0.537329,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6657215,NA,NA,NA,NA,NA,NA,NA,5,HSPB7,27129,GWAS,1,45,4
0.369835370804268,ENSG00000106771,TMEM245,protein_coding,0.608351102226177,NA,NA,GCST90475981/GCST90455657,0.803165078163147/0.790105164051056,NA,NA,0.7901052,NA,NA,NA,NA,NA,NA,0.8031651,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,TMEM245,23731,GWAS,1,5,0
0.367443761821041,ENSG00000133392,MYH11,protein_coding,0.598680753366592,NA,NA,GCST90455657/GCST90668077,0.789262175559998/0.782088816165924,NA,NA,0.7892622,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.7820888,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,MYH11,4629,GWAS,1,231,6
0.366865598646416,ENSG00000116132,PRRX1,protein_coding,0.600426398542463,NA,NA,GCST90668076/GCST90668077,0.795111358165741/0.770177900791168,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.7701779,NA,NA,NA,NA,0.7951114,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,PRRX1,5396,GWAS,1,73,5
0.362997613967289,ENSG00000108953,YWHAE,protein_coding,0.596495580643819,NA,NA,GCST90239776/GCST90455657,0.785361588001251/0.783313393592834,0.7853616,NA,0.7833134,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,YWHAE,7531,GWAS,1,438,4
0.359781253633204,ENSG00000107957,SH3PXD2A,protein_coding,0.591812842920079,NA,NA,GCST90668077/GCST90668076,0.76980072259903/0.76980072259903,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.7698007,NA,NA,NA,NA,0.7698007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,SH3PXD2A,9644,GWAS,1,60,0
0.354797902541374,ENSG00000213551,DNAJC9,protein_coding,0.583615608775323,NA,NA,GCST90475981,0.75493335723877,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.7549334,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,DNAJC9,23234,GWAS,1,147,1
0.354550107625706,ENSG00000135100,HNF1A,protein_coding,0.583208004954886,NA,NA,GCST90668076/GCST90668077,0.767466306686401/0.767466306686401,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.7674663,NA,NA,NA,NA,0.7674663,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,HNF1A,6927,GWAS,1,171,4
0.354335988895427,ENSG00000112139,MDGA1,protein_coding,0.582855795902277,NA,NA,GCST90455657,0.958753526210785,NA,NA,0.9587535,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,MDGA1,266727,GWAS,1,36,0
0.352236891049495,ENSG00000141564,RPTOR,protein_coding,0.577819786217949,NA,NA,GCST90477955/GCST90477957,0.760375738143921/0.760375738143921,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.7603757,NA,NA,NA,NA,NA,0.7603757,1,RPTOR,57521,GWAS,1,318,4
0.351515540775507,ENSG00000133789,SWAP70,protein_coding,0.576696545916353,NA,NA,GCST90668077,0.666376531124115,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6663765,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,SWAP70,23075,GWAS,1,99,2
0.348111351438099,ENSG00000153815,CMIP,protein_coding,0.572616739941001,NA,NA,GCST90475981/GCST90455657,0.76867938041687/0.692926704883575,NA,NA,0.6929267,NA,NA,NA,NA,NA,NA,0.7686794,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,CMIP,80790,GWAS,1,46,2
0.346901888401578,ENSG00000173334,TRIB1,protein_coding,0.570627265084205,NA,NA,GCST004045/GCST90668077/GCST90668076,0.692860186100006/0.688963890075684/0.661836266517639,NA,0.6928602,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6889639,NA,NA,NA,NA,0.6618363,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,TRIB1,10221,GWAS,1,88,8
0.340211085846638,ENSG00000166949,SMAD3,protein_coding,0.554653933315919,NA,NA,GCST90668077/GCST90668076,0.729890882968903/0.729890882968903,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.7298909,NA,NA,NA,NA,0.7298909,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,SMAD3,4088,GWAS,1,500,13
0.339494555602952,ENSG00000134871,COL4A2,protein_coding,0.557530868895802,NA,NA,GCST90455657/GCST90668077,0.734893977642059/0.728807866573334,NA,NA,0.734894,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.7288079,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,COL4A2,1284,GWAS,1,175,5
0.339478555352615,ENSG00000140945,CDH13,protein_coding,0.551818876914283,NA,NA,GCST90668077/GCST90668076,0.727454304695129/0.720983386039734,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.7274543,NA,NA,NA,NA,0.7209834,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,CDH13,1012,GWAS,1,95,1
0.338732967573389,ENSG00000165757,JCAD,protein_coding,0.557190010613329,NA,NA,GCST90668077,0.916535258293152,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9165353,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,JCAD,57608,GWAS,1,24,3
0.337661282986084,ENSG00000162599,NFIA,protein_coding,0.551779586057878,NA,NA,GCST90455657/FINNGEN_R12_I9_HEARTFAIL/GCST90475983,0.657108664512634/0.611816227436066/0.609253883361816,NA,NA,0.6571087,0.6092539,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6118162,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NFIA,4774,GWAS,1,68,2
0.336103727611933,ENSG00000256269,HMBS,protein_coding,0.551281957404299,NA,NA,GCST90668077,0.906816959381104,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.906817,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,HMBS,3145,GWAS,1,157,0
0.3356883842697,ENSG00000166035,LIPC,protein_coding,0.552181902263415,NA,NA,GCST004045,0.908297300338745,NA,0.9082973,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,LIPC,3990,GWAS,1,167,17
0.334566474200867,ENSG00000158286,RNF207,protein_coding,0.547600756801043,NA,NA,GCST90239776,0.900761663913727,0.9007617,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,RNF207,388591,GWAS,1,21,0
0.333357730633329,ENSG00000184304,PRKD1,protein_coding,0.543728875941913,NA,NA,GCST90455657,0.705624997615814,NA,NA,0.705625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,PRKD1,5587,GWAS,1,133,3
0.33298243053098,ENSG00000143921,ABCG8,protein_coding,0.54712288303707,NA,NA,GCST90668077,0.899975597858429,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.8999756,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,ABCG8,64241,GWAS,1,129,12
0.331118375735013,ENSG00000138380,CARF,protein_coding,0.544664585238778,NA,NA,GCST90668077,0.802040338516235,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.8020403,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,CARF,79800,GWAS,1,20,1
0.329718635114674,ENSG00000053254,FOXN3,protein_coding,0.542362118204967,NA,NA,GCST90455657,0.892144501209259,NA,NA,0.8921445,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,FOXN3,1112,GWAS,1,24,0
0.321800666377126,ENSG00000089225,TBX5,protein_coding,0.519167738906161,NA,NA,GCST90668076,0.853991508483887,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.8539915,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,TBX5,6910,GWAS,1,131,8
0.318332844432134,ENSG00000171303,KCNK3,protein_coding,0.514767915881983,NA,NA,GCST90455657,0.846754133701324,NA,NA,0.8467541,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,KCNK3,3777,GWAS,1,86,3
0.318150730574977,ENSG00000110693,SOX6,protein_coding,0.516604004863956,NA,NA,GCST90455657,0.849774360656738,NA,NA,0.8497744,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,SOX6,55553,GWAS,1,97,2
0.315674397030827,ENSG00000073060,SCARB1,protein_coding,0.50908033303864,NA,NA,GCST90668076/GCST90274223/GCST90455657/GCST90668077,0.588642656803131/0.588642656803131/0.587647318840027/0.580816388130188,NA,NA,0.5876473,NA,0.5886427,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5808164,NA,NA,NA,NA,0.5886427,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,SCARB1,949,GWAS,1,499,12
0.314570946524617,ENSG00000139370,SLC15A4,protein_coding,0.517445320685303,NA,NA,GCST90480139,0.851158261299133,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.8511583,NA,1,SLC15A4,121260,GWAS,1,27,0
0.312489899621937,ENSG00000108924,HLF,protein_coding,0.508474788022534,NA,NA,GCST90239776,0.836402416229248,0.8364024,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,HLF,3131,GWAS,1,56,0
0.311900740568778,ENSG00000107882,SUFU,protein_coding,0.513053034644967,NA,NA,GCST90455657,0.843933284282684,NA,NA,0.8439333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,SUFU,51684,GWAS,1,164,0
0.311668007607317,ENSG00000134245,WNT2B,protein_coding,0.5126702065955,NA,NA,GCST90455657,0.843303561210632,NA,NA,0.8433036,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,WNT2B,7482,GWAS,1,91,3
0.308759913045116,ENSG00000114861,FOXP1,protein_coding,0.504309408678437,NA,NA,GCST90455657,0.829550683498383,NA,NA,0.8295507,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,FOXP1,27086,GWAS,1,119,2
