	Alzheimer disease	Anxiety disorder	Arteriosclerosis disorder	Asthma	Attention deficit hyperactivity disorder	Bipolar Disorder	Blood coagulation disease	Chronic Fatigue Syndrome	Chronic obstructive pulmonary disease	Crohn disease	Depressive Disorder	Diabetes Mellitus	Epilepsy	Heart failure	Hypercholesterolemia	Hypertension	Lupus erythematosus	Metabolic syndrome	Multiple Sclerosis	Obesity	Parkinson	Psoriasis	Post-traumatic stress disorder	Rheumatoid arthritis	Schizophrenia	Sleep Disorder	Ulcerative colitis	Vasculitis
Depressive Disorder	1.08208963231288	41.4008046300632	0.71380003654236	0.109804235012069	26.3541764708887	30.2358710485824	0.0228026209700209	0.0222734143766738	1.71994405884249	0.00390974501961446	NA	0.164140614959985	0.0531171702748936	1.77898746057217	0.00930494686771956	0.22914342378394	0.0187476451476061	0.435525765133417	0.0676278799534273	6.19596288519073	0.029221526165073	0.00692487001119228	12.3098673464363	0.000122608706977791	18.1996855554677	17.2945738568893	0.000258977153578051	0
Diabetes Mellitus	0.000823034687744856	0.962107204690566	0.228671744666693	0.00239914988105566	0.610404777449742	0.132552326085409	1.8563106877182e-07	2.26636241189945e-12	0.481810242266817	0.530621009616093	0.164140614959985	NA	0.000150143301441242	2.36666538411891	1.10726810736737	0.0114754992661189	0.20370123098135	14.7452347495937	0.00733156791993723	8.5372551574234	0.0957894488304957	1.16711235975534	0.592982344655481	0.187954410681195	0.201308697499207	0.31926992969799	0.218575121541397	9.09701025981749e-05
Epilepsy	0	0.168086321892799	0.0336535497802928	0	0.0400251937480731	0.0309663996891457	0	0.00182334091477762	0.0220032252066301	0.199118944836043	0.0531171702748936	0.000150143301441242	NA	0.102734153330578	0.0144781885187193	0.00244296570388413	0.880088586497325	0.0214340507732423	0.403563540405009	0.133189460614846	0	0.167996615418484	0.662949512601602	0.067551755768997	0.0560865126050038	0.0194276675555251	0.321069995182947	0.162508464884615
Heart failure	0.656800294403842	0.871646428304586	26.1021342066525	0.161471029027702	0.858467115467355	0.447022167469513	2.65604834607523	0.00554355318286379	4.02629651780257	0.698319111829489	1.77898746057217	2.36666538411891	0.102734153330578	NA	7.27920766294615	3.77051305383764	0.107515282480089	9.82438288123633	0.063457143919408	2.69500419940483	0.346927637227206	0.372941883347579	0.840908949338173	0.163857806334624	0.476587172830877	1.32928740578922	0.0399123448381093	2.85257802328957
Hypercholesterolemia	0.469458617959365	0.237788163662473	10.58901746572	0.00860605111308115	0.0358585885242168	0.0753938314484184	0.237788163662473	0.0173869717813046	0.049651765697293	0.112495617915313	0.00930494686771956	1.10726810736737	0.0144781885187193	7.27920766294615	NA	0.0259944391516631	0.00592878560973104	25.2474275836235	0.00736897635311686	0.0498200237057313	0.0238202872443706	0.0646462047319518	0.341878045966786	0.00249197308905723	0.11560874169009	0.014080131161816	0	0.222405027287493
Hypertension	0.00036442218363355	0.757588972093995	1.38720091297634	3.60663614093537e-05	0.382890805031147	0.237122630990459	1.23115561781705e-05	4.07264418951359e-12	0.250724427864273	0.038674431124399	0.22914342378394	0.0114754992661189	0.00244296570388413	3.77051305383764	0.0259944391516631	NA	3.81447056083555e-05	0.607745710284352	6.79880682529858e-05	0.914041946652527	0.000150919972464357	0.00877385285317736	0.839463646526365	7.3359566894855e-07	0.0218803429740699	0.142409199274568	8.28703137321852e-06	0.0017091240129385
Lupus erythematosus	0	0.0309428726591483	0.000151516696936889	2.06286623185644	0.0662687508660298	0.019220999819281	0.00539739009641723	0.0020127846924253	0.040580736561823	13.382790068237	0.0187476451476061	0.20370123098135	0.880088586497325	0.107515282480089	0.00592878560973104	3.81447056083555e-05	NA	0.0392059304811123	6.40792199962543	0.0175301846047229	0.0203320168331998	7.51088314175156	0	16.4997409163221	0.0239969606040641	0.0464741413898638	5.36930341020917	1.25344485091892
Metabolic syndrome	1.1977796560307	0.542449284789855	9.58093047727182	0.143764591334338	0.386094694444936	0.423093689792136	0.0550381747038592	0.00154730676633487	0.322638767221581	0.655829543724044	0.435525765133417	14.7452347495937	0.0214340507732423	9.82438288123633	25.2474275836235	0.607745710284352	0.0392059304811123	NA	0.0117249943560343	4.64308614243073	0.0334857226386231	0.348932894409295	0.817594155350286	0.0061816603278055	0.437855985008008	0.778058162609009	0.0359047548431015	0.0768830845799554
Multiple Sclerosis	0.0078397755786169	0.113736728880481	0.0165791491978973	1.95829685406705	0.0666432854380155	0.0180979210380534	0	0.00571869708441993	0	8.64619690092276	0.0676278799534273	0.00733156791993723	0.403563540405009	0.063457143919408	0.00736897635311686	6.79880682529858e-05	6.40792199962543	0.0117249943560343	NA	0.00278414707964365	0.233418391618967	8.82899138480141	0.183816236403558	11.0332539990126	0.00763109665110343	0.00726368067685472	7.02211020152287	0.400736381914808
Obesity	0.0957531954436401	8.72986985828376	0.301462395242055	0.0304868993447392	11.7968239121508	1.78493735378818	0.00237347997433017	0.0222014048608654	0.0578381042455643	0.00576508203224831	6.19596288519073	8.5372551574234	0.133189460614846	2.69500419940483	0.0498200237057313	0.914041946652527	0.0175301846047229	4.64308614243073	0.00278414707964365	NA	0.0569846661091109	0.00812871221034389	2.37932874662377	0.00061504614881426	5.95797403599759	6.67795888029212	3.24656743756437e-05	0.00455023177925576
Parkinson	0.271167404483111	0.224767797885673	0.0561868729085251	0.161678736914805	0.0132408928641709	0.0461367687037465	0	0.00546898485765439	0.034257672410714	0.510108829631026	0.029221526165073	0.0957894488304957	0	0.346927637227206	0.0238202872443706	0.000150919972464357	0.0203320168331998	0.0334857226386231	0.233418391618967	0.0569846661091109	NA	0.0941475305307908	0.27255034991639	0.233033846805828	0.204074761224747	0.199177919171279	0.4396597844106	0.199627181081993
Psoriasis	0.0686546799983929	0.0964959183938199	0.0547059759767819	5.80724779684695	0.000235041858776564	0.0648153191606565	0.0317692069038116	1.17497395220931e-05	0.0417725288036027	55.6319697412582	0.00692487001119228	1.16711235975534	0.167996615418484	0.372941883347579	0.0646462047319518	0.00877385285317736	7.51088314175156	0.348932894409295	8.82899138480141	0.00812871221034389	0.0941475305307908	NA	0.320706230525675	46.6988039551956	0.00024844859091461	0.00366584294895048	39.8210134060243	0.818204681800918
Post-traumatic stress disorder	0.34928398763747	58.2814505986986	0.239331787097733	0.724530777586473	8.14502429520126	5.79425158149375	0	0.0052562311924999	2.00060620579824	0.49648064343116	12.3098673464363	0.592982344655481	0.662949512601602	0.840908949338173	0.341878045966786	0.839463646526365	0	0.817594155350286	0.183816236403558	2.37932874662377	0.27255034991639	0.320706230525675	NA	0.281449669599555	7.58954003496473	7.54293470144987	0.0891117688946485	0.383409417752055
Rheumatoid arthritis	0.000676944081840305	0.227733788630768	0.0202329775449226	5.01078223560225	0.0963664999241114	0.0139597279574632	0.00881013328437258	9.94544059109941e-06	0.0187065609593066	40.3948182223239	0.000122608706977791	0.187954410681195	0.067551755768997	0.163857806334624	0.00249197308905723	7.3359566894855e-07	16.4997409163221	0.0061816603278055	11.0332539990126	0.00061504614881426	0.233033846805828	46.6988039551956	0.281449669599555	NA	0.00430742585413064	0.0482083572957493	39.6141741230916	0.845897296095153
Schizophrenia	0.579481507562918	20.953855999938	0.0931686385394013	0.000956201304967294	28.5863396425172	24.5149842379152	0.00140437268159545	0.00807721647067329	0.617602237191291	0.0101317652901584	18.1996855554677	0.201308697499207	0.0560865126050038	0.476587172830877	0.11560874169009	0.0218803429740699	0.0239969606040641	0.437855985008008	0.00763109665110343	5.95797403599759	0.204074761224747	0.00024844859091461	7.58954003496473	0.00430742585413064	NA	4.10278703401144	0.00872909920774983	0.046589844029132
Sleep Disorder	0.0349553132338711	13.3970033357077	0.141568612308083	0.0455723252179049	9.44635643447875	6.28343117280659	0.0510306554100193	0.00724187466218128	0.198761665915063	0.348568970300863	17.2945738568893	0.31926992969799	0.0194276675555251	1.32928740578922	0.014080131161816	0.142409199274568	0.0464741413898638	0.778058162609009	0.00726368067685472	6.67795888029212	0.199177919171279	0.00366584294895048	7.54293470144987	0.0482083572957493	4.10278703401144	NA	0.0196114204758076	0.131356673581682
Ulcerative colitis	0.0225543326938148	0.0883175330395501	0.0191425066561971	4.16074381260304	0.00173302644819776	0.138715869767536	0.00490845607119028	0.000546513098603472	0.0940997625874138	60.3296680915221	0.000258977153578051	0.218575121541397	0.321069995182947	0.0399123448381093	0	8.28703137321852e-06	5.36930341020917	0.0359047548431015	7.02211020152287	3.24656743756437e-05	0.4396597844106	39.8210134060243	0.0891117688946485	39.6141741230916	0.00872909920774983	0.0196114204758076	NA	1.22176806159379
Vasculitis	0.22840775645197	0.119906604382041	0.627183201079383	0.237469829519861	0	0.0974381302227521	8.30400196620476	0	0.591931051035237	1.37491307778121	0	9.09701025981749e-05	0.162508464884615	2.85257802328957	0.222405027287493	0.0017091240129385	1.25344485091892	0.0768830845799554	0.400736381914808	0.00455023177925576	0.199627181081993	0.818204681800918	0.383409417752055	0.845897296095153	0.046589844029132	0.131356673581682	1.22176806159379	NA
